origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_or_united_states1_estimate,origin_col_11_moe,movers_within_same_municipio_county_estimate,origin_col_13_moe,movers_from_different_municipio_or_county__same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,movers_from_elsewhere2_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_estimate,dest_col_27_moe,movers_within_same_municipio_estimate,dest_col_29_moe,movers_to_different_municipio_estimate,dest_col_31_moe,movers_to_united_state_estimate,dest_col_33_moe,movers_in_county_to_county_flow_estimate,dest_col_35_moe,dest_col_36,dest_col_37,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file
17,031,72,005,Illinois,Cook County,5146402.0,1598.0,4452551.0,9309.0,657509.0,9046.0,521056.0,8328.0,49240.0,2342.0,87213.0,3355.0,36342.0,1826.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,2.0,4.0,,,Cook,Aguadilla Municipio,17_031,72_005,outflow_09_13_Puerto Rico.csv
17,181,72,005,Illinois,Union County,17524.0,69.0,15600.0,388.0,1903.0,393.0,1102.0,291.0,548.0,200.0,253.0,148.0,21.0,46.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,11.0,23.0,,,Union,Aguadilla Municipio,17_181,72_005,outflow_09_13_Puerto Rico.csv
19,103,72,005,Iowa,Johnson County,132424.0,231.0,97161.0,1711.0,33636.0,1615.0,19021.0,1443.0,7847.0,731.0,6768.0,726.0,1627.0,490.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,8.0,13.0,,,Johnson,Aguadilla Municipio,19_103,72_005,outflow_09_13_Puerto Rico.csv
24,021,72,005,Maryland,Frederick County,234101.0,286.0,206051.0,1633.0,26836.0,1560.0,15735.0,1413.0,5662.0,820.0,5439.0,853.0,1214.0,345.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,62.0,103.0,,,Frederick,Aguadilla Municipio,24_021,72_005,outflow_09_13_Puerto Rico.csv
24,510,72,005,Maryland,Baltimore city,612906.0,565.0,506372.0,3464.0,102769.0,3412.0,67601.0,2993.0,20568.0,1407.0,14600.0,1101.0,3765.0,567.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,10.0,16.0,,,Baltimore city,Aguadilla Municipio,24_510,72_005,outflow_09_13_Puerto Rico.csv
26,077,72,005,Michigan,Kalamazoo County,249993.0,267.0,197088.0,1854.0,51894.0,1908.0,33097.0,1721.0,14450.0,1217.0,4347.0,544.0,1011.0,325.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,31.0,50.0,,,Kalamazoo,Aguadilla Municipio,26_077,72_005,outflow_09_13_Puerto Rico.csv
26,125,72,005,Michigan,Oakland County,1200392.0,632.0,1031769.0,4812.0,158327.0,4480.0,96624.0,3443.0,46470.0,2689.0,15233.0,1207.0,10296.0,1118.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,62.0,97.0,,,Oakland,Aguadilla Municipio,26_125,72_005,outflow_09_13_Puerto Rico.csv
29,169,72,005,Missouri,Pulaski County,52040.0,152.0,30839.0,1226.0,18894.0,1226.0,3069.0,571.0,2729.0,638.0,13096.0,789.0,2307.0,524.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,13.0,30.0,,,Pulaski,Aguadilla Municipio,29_169,72_005,outflow_09_13_Puerto Rico.csv
34,005,72,005,New Jersey,Burlington County,445504.0,377.0,403732.0,2309.0,39631.0,2267.0,21508.0,1776.0,9628.0,883.0,8495.0,899.0,2141.0,419.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,8.0,16.0,,,Burlington,Aguadilla Municipio,34_005,72_005,outflow_09_13_Puerto Rico.csv
35,043,72,005,New Mexico,Sandoval County,131884.0,258.0,117199.0,1655.0,14254.0,1597.0,6407.0,1170.0,3878.0,713.0,3969.0,759.0,431.0,223.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,28.0,47.0,,,Sandoval,Aguadilla Municipio,35_043,72_005,outflow_09_13_Puerto Rico.csv
35,055,72,005,New Mexico,Taos County,32515.0,156.0,28486.0,858.0,3982.0,856.0,2472.0,763.0,640.0,223.0,870.0,307.0,47.0,45.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,3.0,5.0,,,Taos,Aguadilla Municipio,35_055,72_005,outflow_09_13_Puerto Rico.csv
36,047,72,005,New York,Kings County,2503783.0,1255.0,2267129.0,5688.0,213307.0,5148.0,145099.0,4531.0,39698.0,1586.0,28510.0,1443.0,23347.0,1694.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,11.0,18.0,,,Kings,Aguadilla Municipio,36_047,72_005,outflow_09_13_Puerto Rico.csv
36,061,72,005,New York,New York County,1588599.0,1044.0,1329165.0,5955.0,229673.0,5947.0,123822.0,4221.0,43699.0,2691.0,62152.0,2692.0,29761.0,1786.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,57.0,63.0,,,New York,Aguadilla Municipio,36_061,72_005,outflow_09_13_Puerto Rico.csv
36,077,72,005,New York,Otsego County,61445.0,126.0,51513.0,777.0,9796.0,779.0,4564.0,570.0,4112.0,536.0,1120.0,261.0,136.0,74.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,7.0,15.0,,,Otsego,Aguadilla Municipio,36_077,72_005,outflow_09_13_Puerto Rico.csv
36,115,72,005,New York,Washington County,62583.0,160.0,53571.0,874.0,8884.0,841.0,4095.0,631.0,3694.0,509.0,1095.0,278.0,128.0,93.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,1.0,3.0,,,Washington,Aguadilla Municipio,36_115,72_005,outflow_09_13_Puerto Rico.csv
42,011,72,005,Pennsylvania,Berks County,407361.0,445.0,352073.0,2450.0,53681.0,2301.0,38304.0,2068.0,9931.0,829.0,5446.0,804.0,1607.0,415.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,54.0,69.0,,,Berks,Aguadilla Municipio,42_011,72_005,outflow_09_13_Puerto Rico.csv
42,049,72,005,Pennsylvania,Erie County,277497.0,320.0,236342.0,1941.0,40029.0,1947.0,28087.0,1568.0,6088.0,798.0,5854.0,723.0,1126.0,299.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,7.0,12.0,,,Erie,Aguadilla Municipio,42_049,72_005,outflow_09_13_Puerto Rico.csv
42,101,72,005,Pennsylvania,Philadelphia County,1516924.0,905.0,1301016.0,5090.0,203299.0,5008.0,146703.0,4370.0,24396.0,1601.0,32200.0,1891.0,12609.0,1449.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,16.0,20.0,,,Philadelphia,Aguadilla Municipio,42_101,72_005,outflow_09_13_Puerto Rico.csv
42,133,72,005,Pennsylvania,York County,432017.0,461.0,378843.0,2552.0,51496.0,2623.0,34371.0,2411.0,9127.0,1050.0,7998.0,1014.0,1678.0,591.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,3.0,8.0,,,York,Aguadilla Municipio,42_133,72_005,outflow_09_13_Puerto Rico.csv
45,079,72,005,South Carolina,Richland County,385401.0,502.0,300150.0,2994.0,83130.0,2893.0,40250.0,1850.0,19669.0,1543.0,23211.0,1469.0,2121.0,398.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,7.0,14.0,,,Richland,Aguadilla Municipio,45_079,72_005,outflow_09_13_Puerto Rico.csv
48,027,72,005,Texas,Bell County,311127.0,527.0,239275.0,3105.0,64881.0,2965.0,32772.0,2541.0,10456.0,1099.0,21653.0,2065.0,6971.0,863.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,26.0,42.0,,,Bell,Aguadilla Municipio,48_027,72_005,outflow_09_13_Puerto Rico.csv
48,355,72,005,Texas,Nueces County,339763.0,517.0,272222.0,3083.0,65907.0,3035.0,43723.0,2263.0,15277.0,1655.0,6907.0,1106.0,1634.0,433.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,151.0,210.0,,,Nueces,Aguadilla Municipio,48_355,72_005,outflow_09_13_Puerto Rico.csv
48,439,72,005,Texas,Tarrant County,1823073.0,974.0,1502371.0,7093.0,309920.0,6975.0,212240.0,6620.0,60159.0,3250.0,37521.0,2716.0,10782.0,1308.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,48.0,58.0,,,Tarrant,Aguadilla Municipio,48_439,72_005,outflow_09_13_Puerto Rico.csv
48,479,72,005,Texas,Webb County,250031.0,424.0,211955.0,2934.0,34981.0,2763.0,29410.0,2579.0,3909.0,816.0,1662.0,414.0,3095.0,688.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,55.0,67.0,,,Webb,Aguadilla Municipio,48_479,72_005,outflow_09_13_Puerto Rico.csv
50,021,72,005,Vermont,Rutland County,60902.0,81.0,52715.0,773.0,8068.0,792.0,5134.0,689.0,1086.0,243.0,1848.0,304.0,119.0,90.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,4.0,7.0,,,Rutland,Aguadilla Municipio,50_021,72_005,outflow_09_13_Puerto Rico.csv
72,001,72,005,Puerto Rico,Adjuntas Municipio,19198.0,84.0,18210.0,293.0,842.0,251.0,700.0,234.0,142.0,97.0,146.0,92.0,,,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,3.0,6.0,,,Adjuntas Municipio,Aguadilla Municipio,72_001,72_005,outflow_09_13_Puerto Rico.csv
72,003,72,005,Puerto Rico,Aguada Municipio,41052.0,167.0,39425.0,473.0,1226.0,394.0,885.0,317.0,341.0,213.0,386.0,224.0,15.0,23.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,137.0,143.0,,,Aguada Municipio,Aguadilla Municipio,72_003,72_005,outflow_09_13_Puerto Rico.csv
72,007,72,005,Puerto Rico,Aguas Buenas Municipio,28240.0,85.0,27726.0,246.0,456.0,214.0,367.0,209.0,89.0,62.0,42.0,39.0,16.0,24.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,13.0,20.0,,,Aguas Buenas Municipio,Aguadilla Municipio,72_007,72_005,outflow_09_13_Puerto Rico.csv
72,011,72,005,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,89.0,87.0,,,Añasco Municipio,Aguadilla Municipio,72_011,72_005,outflow_09_13_Puerto Rico.csv
72,013,72,005,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,56.0,40.0,,,Arecibo Municipio,Aguadilla Municipio,72_013,72_005,outflow_09_13_Puerto Rico.csv
72,021,72,005,Puerto Rico,Bayamón Municipio,203000.0,250.0,187031.0,1296.0,14653.0,1172.0,7971.0,995.0,6682.0,771.0,1224.0,257.0,92.0,48.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,43.0,37.0,,,Bayamón Municipio,Aguadilla Municipio,72_021,72_005,outflow_09_13_Puerto Rico.csv
72,023,72,005,Puerto Rico,Cabo Rojo Municipio,50658.0,111.0,49961.0,288.0,659.0,245.0,316.0,143.0,343.0,195.0,34.0,53.0,4.0,11.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,15.0,25.0,,,Cabo Rojo Municipio,Aguadilla Municipio,72_023,72_005,outflow_09_13_Puerto Rico.csv
72,025,72,005,Puerto Rico,Caguas Municipio,140020.0,211.0,128808.0,1189.0,10219.0,1140.0,5844.0,862.0,4375.0,679.0,849.0,314.0,144.0,79.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,66.0,68.0,,,Caguas Municipio,Aguadilla Municipio,72_025,72_005,outflow_09_13_Puerto Rico.csv
72,057,72,005,Puerto Rico,Guayama Municipio,44100.0,169.0,40228.0,717.0,3428.0,600.0,2329.0,560.0,1099.0,336.0,444.0,309.0,,,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,16.0,14.0,,,Guayama Municipio,Aguadilla Municipio,72_057,72_005,outflow_09_13_Puerto Rico.csv
72,059,72,005,Puerto Rico,Guayanilla Municipio,20970.0,95.0,20183.0,275.0,686.0,253.0,505.0,183.0,181.0,166.0,101.0,59.0,,,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,1.0,3.0,,,Guayanilla Municipio,Aguadilla Municipio,72_059,72_005,outflow_09_13_Puerto Rico.csv
72,061,72,005,Puerto Rico,Guaynabo Municipio,95954.0,178.0,89078.0,905.0,5649.0,852.0,2379.0,502.0,3270.0,692.0,911.0,314.0,316.0,237.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,18.0,27.0,,,Guaynabo Municipio,Aguadilla Municipio,72_061,72_005,outflow_09_13_Puerto Rico.csv
72,067,72,005,Puerto Rico,Hormigueros Municipio,16978.0,94.0,15823.0,417.0,1031.0,398.0,291.0,141.0,740.0,362.0,88.0,74.0,36.0,50.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,133.0,213.0,,,Hormigueros Municipio,Aguadilla Municipio,72_067,72_005,outflow_09_13_Puerto Rico.csv
72,069,72,005,Puerto Rico,Humacao Municipio,57379.0,134.0,53747.0,658.0,3220.0,636.0,1608.0,412.0,1612.0,526.0,319.0,150.0,93.0,72.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,27.0,32.0,,,Humacao Municipio,Aguadilla Municipio,72_069,72_005,outflow_09_13_Puerto Rico.csv
72,071,72,005,Puerto Rico,Isabela Municipio,44864.0,140.0,43745.0,317.0,766.0,239.0,471.0,212.0,295.0,137.0,311.0,183.0,42.0,56.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,56.0,38.0,,,Isabela Municipio,Aguadilla Municipio,72_071,72_005,outflow_09_13_Puerto Rico.csv
72,075,72,005,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,8.0,7.0,,,Juana Díaz Municipio,Aguadilla Municipio,72_075,72_005,outflow_09_13_Puerto Rico.csv
72,087,72,005,Puerto Rico,Loíza Municipio,29166.0,113.0,26846.0,561.0,2181.0,524.0,1206.0,419.0,975.0,273.0,64.0,53.0,75.0,97.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,1.0,2.0,,,Loíza Municipio,Aguadilla Municipio,72_087,72_005,outflow_09_13_Puerto Rico.csv
72,097,72,005,Puerto Rico,Mayagüez Municipio,86457.0,161.0,76979.0,904.0,8595.0,855.0,5014.0,712.0,3581.0,564.0,759.0,286.0,124.0,102.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,109.0,61.0,,,Mayagüez Municipio,Aguadilla Municipio,72_097,72_005,outflow_09_13_Puerto Rico.csv
72,107,72,005,Puerto Rico,Orocovis Municipio,22903.0,89.0,21481.0,352.0,1332.0,354.0,1011.0,354.0,321.0,166.0,90.0,79.0,,,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,2.0,6.0,,,Orocovis Municipio,Aguadilla Municipio,72_107,72_005,outflow_09_13_Puerto Rico.csv
72,109,72,005,Puerto Rico,Patillas Municipio,18817.0,93.0,17340.0,391.0,1156.0,329.0,845.0,306.0,311.0,178.0,321.0,206.0,,,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,28.0,43.0,,,Patillas Municipio,Aguadilla Municipio,72_109,72_005,outflow_09_13_Puerto Rico.csv
72,113,72,005,Puerto Rico,Ponce Municipio,161221.0,217.0,145236.0,1148.0,13925.0,1133.0,10091.0,1022.0,3834.0,613.0,1824.0,487.0,236.0,166.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,44.0,43.0,,,Ponce Municipio,Aguadilla Municipio,72_113,72_005,outflow_09_13_Puerto Rico.csv
72,117,72,005,Puerto Rico,Rincón Municipio,15073.0,34.0,14633.0,191.0,317.0,146.0,145.0,66.0,172.0,131.0,109.0,117.0,14.0,21.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,26.0,43.0,,,Rincón Municipio,Aguadilla Municipio,72_117,72_005,outflow_09_13_Puerto Rico.csv
72,119,72,005,Puerto Rico,Río Grande Municipio,53488.0,139.0,48014.0,888.0,5144.0,817.0,2269.0,638.0,2875.0,599.0,323.0,225.0,7.0,12.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,10.0,13.0,,,Río Grande Municipio,Aguadilla Municipio,72_119,72_005,outflow_09_13_Puerto Rico.csv
72,123,72,005,Puerto Rico,Salinas Municipio,30659.0,80.0,27810.0,609.0,2652.0,619.0,1644.0,550.0,1008.0,356.0,197.0,128.0,,,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,9.0,19.0,,,Salinas Municipio,Aguadilla Municipio,72_123,72_005,outflow_09_13_Puerto Rico.csv
72,125,72,005,Puerto Rico,San Germán Municipio,34756.0,102.0,32399.0,645.0,1968.0,581.0,1317.0,520.0,651.0,226.0,348.0,204.0,41.0,44.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,63.0,48.0,,,San Germán Municipio,Aguadilla Municipio,72_125,72_005,outflow_09_13_Puerto Rico.csv
72,127,72,005,Puerto Rico,San Juan Municipio,383291.0,362.0,338118.0,2156.0,39941.0,2119.0,25827.0,1499.0,14114.0,1379.0,3451.0,569.0,1781.0,361.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,130.0,70.0,,,San Juan Municipio,Aguadilla Municipio,72_127,72_005,outflow_09_13_Puerto Rico.csv
72,131,72,005,Puerto Rico,San Sebastián Municipio,41482.0,117.0,38672.0,585.0,2234.0,602.0,1689.0,543.0,545.0,243.0,560.0,258.0,16.0,25.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,9.0,15.0,,,San Sebastián Municipio,Aguadilla Municipio,72_131,72_005,outflow_09_13_Puerto Rico.csv
72,141,72,005,Puerto Rico,Utuado Municipio,32254.0,107.0,30453.0,461.0,1524.0,416.0,1146.0,335.0,378.0,201.0,261.0,174.0,16.0,18.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,4.0,10.0,,,Utuado Municipio,Aguadilla Municipio,72_141,72_005,outflow_09_13_Puerto Rico.csv
72,143,72,005,Puerto Rico,Vega Alta Municipio,39539.0,131.0,38116.0,393.0,1116.0,318.0,565.0,238.0,551.0,204.0,287.0,185.0,20.0,31.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,5.0,6.0,,,Vega Alta Municipio,Aguadilla Municipio,72_143,72_005,outflow_09_13_Puerto Rico.csv
72,149,72,005,Puerto Rico,Villalba Municipio,25203.0,108.0,23043.0,442.0,1929.0,439.0,1571.0,418.0,358.0,124.0,231.0,149.0,,,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,1.0,2.0,,,Villalba Municipio,Aguadilla Municipio,72_149,72_005,outflow_09_13_Puerto Rico.csv
72,151,72,005,Puerto Rico,Yabucoa Municipio,37034.0,97.0,34275.0,551.0,2167.0,538.0,1560.0,489.0,607.0,208.0,592.0,268.0,,,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,9.0,12.0,,,Yabucoa Municipio,Aguadilla Municipio,72_151,72_005,outflow_09_13_Puerto Rico.csv
06,029,72,007,California,Kern County,835972.0,761.0,671912.0,4519.0,160237.0,4515.0,118735.0,4419.0,31441.0,2202.0,10061.0,1418.0,3823.0,527.0,Puerto Rico,Aguas Buenas Municipio,29426.0,527.0,27726.0,246.0,919.0,370.0,367.0,209.0,552.0,256.0,781.0,427.0,6.0,11.0,,,Kern,Aguas Buenas Municipio,06_029,72_007,outflow_09_13_Puerto Rico.csv
09,001,72,007,Connecticut,Fairfield County,916700.0,728.0,813588.0,3142.0,94927.0,2811.0,64120.0,2699.0,7783.0,984.0,23024.0,1596.0,8185.0,1067.0,Puerto Rico,Aguas Buenas Municipio,29426.0,527.0,27726.0,246.0,919.0,370.0,367.0,209.0,552.0,256.0,781.0,427.0,36.0,38.0,,,Fairfield,Aguas Buenas Municipio,09_001,72_007,outflow_09_13_Puerto Rico.csv
12,053,72,007,Florida,Hernando County,171725.0,250.0,146441.0,1834.0,24926.0,1832.0,12038.0,1236.0,6593.0,1115.0,6295.0,762.0,358.0,171.0,Puerto Rico,Aguas Buenas Municipio,29426.0,527.0,27726.0,246.0,919.0,370.0,367.0,209.0,552.0,256.0,781.0,427.0,43.0,70.0,,,Hernando,Aguas Buenas Municipio,12_053,72_007,outflow_09_13_Puerto Rico.csv
12,095,72,007,Florida,Orange County,1161109.0,972.0,922905.0,6152.0,222321.0,5738.0,144101.0,4590.0,47288.0,2756.0,30932.0,2040.0,15883.0,1956.0,Puerto Rico,Aguas Buenas Municipio,29426.0,527.0,27726.0,246.0,919.0,370.0,367.0,209.0,552.0,256.0,781.0,427.0,235.0,255.0,,,Orange,Aguas Buenas Municipio,12_095,72_007,outflow_09_13_Puerto Rico.csv
25,013,72,007,Massachusetts,Hampden County,460250.0,439.0,401170.0,2693.0,55686.0,2456.0,41777.0,2120.0,6685.0,862.0,7224.0,946.0,3394.0,682.0,Puerto Rico,Aguas Buenas Municipio,29426.0,527.0,27726.0,246.0,919.0,370.0,367.0,209.0,552.0,256.0,781.0,427.0,39.0,43.0,,,Hampden,Aguas Buenas Municipio,25_013,72_007,outflow_09_13_Puerto Rico.csv
27,037,72,007,Minnesota,Dakota County,397369.0,409.0,345621.0,2469.0,49614.0,2431.0,26768.0,1760.0,16761.0,1391.0,6085.0,649.0,2134.0,549.0,Puerto Rico,Aguas Buenas Municipio,29426.0,527.0,27726.0,246.0,919.0,370.0,367.0,209.0,552.0,256.0,781.0,427.0,177.0,283.0,,,Dakota,Aguas Buenas Municipio,27_037,72_007,outflow_09_13_Puerto Rico.csv
27,053,72,007,Minnesota,Hennepin County,1155216.0,763.0,954663.0,3915.0,191690.0,3879.0,124132.0,3557.0,39041.0,1864.0,28517.0,1374.0,8863.0,787.0,Puerto Rico,Aguas Buenas Municipio,29426.0,527.0,27726.0,246.0,919.0,370.0,367.0,209.0,552.0,256.0,781.0,427.0,18.0,29.0,,,Hennepin,Aguas Buenas Municipio,27_053,72_007,outflow_09_13_Puerto Rico.csv
36,005,72,007,New York,Bronx County,1377094.0,960.0,1209594.0,4943.0,152571.0,4518.0,101520.0,4123.0,37861.0,2001.0,13190.0,1444.0,14929.0,1393.0,Puerto Rico,Aguas Buenas Municipio,29426.0,527.0,27726.0,246.0,919.0,370.0,367.0,209.0,552.0,256.0,781.0,427.0,6.0,11.0,,,Bronx,Aguas Buenas Municipio,36_005,72_007,outflow_09_13_Puerto Rico.csv
